file_name;cond_num;cond;avr_loudness;bark0_mean;bark1_mean;bark10_mean;bark11_mean;bark12_mean;bark13_mean;bark14_mean;bark15_mean;bark16_mean;bark17_mean;bark18_mean;bark19_mean;bark2_mean;bark20_mean;bark21_mean;bark22_mean;bark23_mean;bark24_mean;bark25_mean;bark26_mean;bark3_mean;bark4_mean;bark5_mean;bark6_mean;bark7_mean;bark8_mean;bark9_mean;barkcrest_mean;barkflat_mean;disson_mean;dyn_compl;mfcc0_mean;mfcc1_mean;mfcc10_mean;mfcc11_mean;mfcc12_mean;mfcc2_mean;mfcc3_mean;mfcc4_mean;mfcc5_mean;mfcc6_mean;mfcc7_mean;mfcc8_mean;mfcc9_mean;pitchsal_mean;sil60db_mean;centroid_mean;speccomp_mean;energy_mean;enehigh_mean;enelow_mean;enemidhi_mean;enemidlo_mean;flux_mean;kurt_mean;rolloff_mean;skew_mean;zerocross_mean;beats_count;beatloud_mean;bpm;peak1_bpm;peak1_weight;peak2_bpm;peak2_weight;danceabil;onset;chord_change;chord_number;chorstren_mean;hpcp0_mean;hpcp1_mean;hpcp10_mean;hpcp11_mean;hpcp12_mean;hpcp13_mean;hpcp14_mean;hpcp15_mean;hpcp16_mean;hpcp17_mean;hpcp18_mean;hpcp19_mean;hpcp2_mean;hpcp20_mean;hpcp21_mean;hpcp22_mean;hpcp23_mean;hpcp24_mean;hpcp25_mean;hpcp26_mean;hpcp27_mean;hpcp28_mean;hpcp29_mean;hpcp3_mean;hpcp30_mean;hpcp31_mean;hpcp32_mean;hpcp33_mean;hpcp34_mean;hpcp35_mean;hpcp4_mean;hpcp5_mean;hpcp6_mean;hpcp7_mean;hpcp8_mean;hpcp9_mean;edmastr_key;thpcp0;meanF0;nPulses;meanPeriod;pctUnvoi;nvoicebreaks;pctVoicebreaks;jitter_loc;jitter_rap;shimmer_loc;autocor;HNR;H1;H2;H3;BDH1;lowBand;hiBand;Hmmberg;Aleg_Cond;Trist_Cond;Sorp_Cond;Irrit_Cond;Desp_Cond;Amor_Cond;Posit_Cond;Negat_Cond;Anim_Cond;Relax_Cond;Alegria;Tristesa;Sorpresa;Irritacio;Despreci;Amor;Emocposit;Emocnegat;Animacio;Relaxacio
Inst_57.csv;0.33333333;Inst;0.93888945;0.00059683;0.11086634;0.01623182;0.00533389;0.03404393;0.02651151;0.10651155;0.06002073;0.08178737;0.10118066;0.08880249;0.05754706;0.37738803;0.06377528;0.08189093;0.06654945;0.04634069;0.08292352;0.07239217;0.01279585;0.14716318;0.68357681;0.61570334;0.17548839;0.14835927;0.01777153;0.08590856;0.42324353;0.46543995;0.73928425;0.04702724;0.71298751;0.6986327;0.40440522;0.29356523;0.33687613;0.54333492;0.90439934;0.73839167;0.8160317;0.55595269;0.58472803;0.71135744;0.22177421;0.64022219;0.02376852;0.04856442;0.24282336;0.28587854;0.08031362;0.15580219;0.07653386;0.68411108;0.43697168;0.10943121;0.01767635;0.27345598;0.04940877;0.58333333;0.19665597;0.53675105;0.53153153;0.53733026;0.64864865;0.1220339;0.13136784;0.49933923;0.07467975;0.10597055;0.94882052;0.28946872;0.25588872;0.82138443;0.26412665;0.03882439;0.01722501;0.034916;0.144801;0.24713264;0.151696;0.05721083;0.01807279;0.17503052;0.03333552;0.18049968;0.30643757;0.2719711;0.24201397;0.37792162;0.15124682;0.02222477;0.03213973;0.19597857;0.08611467;0.78663686;1;0.24506527;0.01636736;0;0.11809262;0.10252396;0.03914102;0.05285764;0.09144869;0.3061139;0.77454464;0.85835552;0;0.06003008;0.13101977;0.74053809;0.39030361;0.24637681;0.4773245;0.23310764;0.251125;0.5973902;0.45511408;0.17964848;0.29536535;0.73640522;0.67799193;0.80216609;0.59860845;0.53103981;0.53481347;0.46428575;0.40816314;0.25714293;0.03759395;0.08928563;0.53571425;0.5;0.61224486;0.75;0.30769231;0.65177701;0.76086955;0.19881317;0.10576913;0.00581376;0.93023242;0.60526324;0.85281398;0.77624307;0.38421065
Inst_58.csv;0.33333333;Inst;0.94168287;0.0279174;0.13560316;0.04787036;0.06057361;0.05929652;0.07993159;0.12010903;0.09052563;0.07558486;0.13981008;0.14503925;0.19216616;0.31264434;0.2704553;0.3971209;0.50107679;0.33893346;0.3044764;0.29967287;0.11668876;0.36068774;0.18466374;0.07599993;0.1580609;0.03739515;0.029932;0.08276949;0.42047184;0.43278039;0.85531884;0.06921467;0.63985859;0.52362781;0.45826297;0.47625663;0.50203122;0.68291482;0.80011775;0.62169404;0.81812463;0.71189595;0.56480135;0.70908885;0.40798029;0.60859632;0.24496815;0.11411031;0.23104087;0.21959034;0.39447601;0.18035579;0.13209092;0.31037546;0.55521401;0.12290833;0.09725397;0.23481429;0.12920213;0.51388889;0.26516661;0.42346314;0.43243243;0.76357458;0.66486486;0.04444445;0.19305568;0.52089711;0.26057243;0.01307038;0.9779412;0.70560158;1;0.1212197;0.0747638;0.04912915;0.05595691;0.03985643;0.0775487;0.14979087;0.14895902;0.09056661;0.09905455;0.92221211;0.07236358;0.30021009;0.52469031;0.49425146;0.20670931;0.20885323;0.13933228;0.08696466;0.07046617;0.07969916;0.28845686;0.17484338;0.32489838;0.26563593;0.13793182;0.24848854;0.2876231;0.26347578;0.13060496;0.08629247;0.15015168;0.17267143;0.14725373;0.64716571;0;0.60305466;0.2587579;0.11048799;0.5053881;0.50724638;0.68278751;0.38151168;0.379125;0.66963717;0.47283104;0.20728964;0.26944166;0.85746274;0.73159385;0.66132868;0.59734703;0.43823614;0.60670138;0.4;0.28571429;0.84000008;0.31578947;0.25;0.2;0.45;0.11428571;0.35;0.36923077;0.61214195;0.15217401;1;0.56730747;0.61627898;0.15010576;0.7828948;0.40476177;0.75138149;0.40789509
Inst_59.csv;0.33333333;Inst;0.93503458;0.01652236;0.04864468;0.0357205;0.06452411;0.02970678;0.04423269;0.04061899;0.02817228;0.01068787;0.01529447;0.01992866;0.01789369;0.17616253;0.0138346;0.019117;0.0187892;0.01277663;0.01744882;0.01947462;0.00642072;0.20153065;0.32922765;0.5397985;0.40377754;0.19262764;0.0546943;0.08623664;0.20306952;0.33368653;0.76152152;0.07755626;0.67640703;0.70335003;0.3989049;0.35732462;0.45609075;0.63446052;0.63511789;0.62543102;0.80346419;0.63137694;0.44385737;0.610763;0.34735026;0.86141688;0.06393531;0.03377087;0.21936692;0.1705089;0.02063586;0.08317088;0.06624907;0.56093322;0.43653729;0.12469587;0.02535019;0.35723095;0.05067059;0.19444444;0.21919135;0.15776123;0.14414414;0.88235297;0.47567568;0.38709677;0.28125049;0.48628945;0.09312149;0.16311151;0.8891042;0.40673293;0.21218323;0.1521088;0.23385011;0.26424007;0.27164796;0.43628746;0.506614;0.40675285;0.15654701;0.09435085;0.12397751;0.1043854;0.41007826;0.53397863;0.45299657;0.21446421;0.08104645;0.07806966;0.34773498;0.55467285;0.44920994;0.69517754;0.09010299;0.69723382;0.50340291;0.18909132;0.09348399;0.0810719;0.2983278;0.21413029;0.83756359;0.9133523;0.78329705;0.33297292;0.2342039;0.72193134;0;0.0607486;0.04159488;0.73477015;0.58390347;0.33333333;0.85722382;0.22785685;0.25575;0.58075536;0.19391172;0.06862633;0.13964113;0.46924623;0.61736625;0.72004698;0.52048641;0.28575746;0.68846478;0.25;0.47619057;0;0;0;0.16666675;0.25;0.47619057;0.25;0.41025631;0.53287183;0.67391312;0.33234392;0.1778846;0.14534892;0.73995778;0.42763167;0.75541125;0.42817715;0.43157902
Inst_60.csv;0.33333333;Inst;0.97860297;0.06057383;0.42323546;0.00422809;0.00814763;0.01892354;0.01491556;0.05778433;0.05621334;0.08089659;0.03456515;0.0503819;0.02286165;0.2704496;0.01462605;0.02506848;0.01551771;0.01115416;0.01644957;0.00843724;0.00156914;0.2658309;0.59680425;0.57524752;0.1197109;0.13240976;0.02202453;0.03462676;0.60377432;0.61605542;0.74196917;0.04674732;0.62882049;0.85553129;0.44738798;0.4275118;0.51915056;0.52876574;0.93058832;0.94086185;0.74210636;0.58721018;0.55995079;0.80907047;0.3315354;0.47768739;0.02021021;0.02721237;0.20216515;0.47200743;0.01885392;0.36123936;0.03935459;0.66227574;0.60260135;0.22444691;0.00823804;0.40208621;0.01445044;0.20833333;0.51596379;0.08267651;0.08108108;0.04901965;0.43783784;0.15;0.2668074;0.32101113;0.12149061;0.23641029;0.86520014;0.33249155;0.3831264;0.50575276;0.11466099;0.01478342;0.02349401;0.04278967;0.179377;0.30782291;0.16117603;0.05315566;0.07165208;0.36565993;0.07075915;0.16335429;0.23019208;0.19756061;0.17348509;0.20486449;0.06771725;0.02619107;0.01889774;0.09086712;0.12285289;0.39987005;0.54209825;0.19596997;0.04527024;0.05392734;0.14736945;0.08339864;0.06071084;0.18588932;0.49787236;0.47909924;0.50438309;0.74064354;0;0.15160573;0.07285257;0.55388485;0.64062602;0.31884058;0.82357452;0.51291972;0.5495;0.82325483;0.22394905;0.08288536;0.25102516;0.67524523;0.33879725;0.55242085;0.76400359;0.49738024;0.64149841;0.25;0.89795914;0.12857131;0.18797;0.17857156;0.5714285;0.5;0.44897971;0.5;0.61538462;0.39414889;0.93478243;0.33234392;0.14903848;0.07558115;0.79703996;0.44736827;0.73593053;0.45303873;0.59736858
All_1.csv;0.66666667;VeuInst;0.96580498;0.32045141;0.32059311;0.02507406;0.12595481;0.04777097;0.05565622;0.14629873;0.1441158;0.08885552;0.45069758;0.20122377;0.19689837;0.12359023;0.09748168;0.19498744;0.21324866;0.12901633;0.09101269;0.05795073;0.02030553;0.06769763;0.09894825;0.08892148;0.07910183;0.30875993;0.05618776;0.32100834;0.50660269;0.47683235;0.78674962;0.09883463;0.64214271;0.46951729;0.54224935;0.46324814;0.45313017;0.65240228;0.80420229;0.77603449;0.81873303;0.79317901;0.93342729;0.84502698;0.60232149;0.20853585;0.15637382;0.16689815;0.17494625;0.35799528;0.17451914;0.32119703;0.21836464;0.1906426;0.75522774;0.0678792;0.07663421;0.16948566;0.09373342;0;0.24225645;0.25058121;0.24324324;0.90497731;0.53513514;0.5647059;0.31355235;0.79897677;0.569752;0.88737206;0.76194023;0.11852261;0.12840781;0.33782618;1;0.81003494;0.65617242;0.31976395;0.240739;0.4502999;0.54820662;0.25285436;0.18037772;0.15725628;0.08812925;0.04243433;0.04539093;0.15214354;0.19032555;0.24889582;0.14508379;0.09695118;0.09398132;0.07519762;0.13024942;0.05590969;0.07759608;0.07110497;0.05131918;0.06248395;0.06263287;0.17884957;0.07141295;0.04282944;0.09215771;0.12408259;0.15216128;0.40245181;0;0.5176519;0.12667159;0.16404243;0.38385538;0.33333333;0.50352829;0.62201188;0.605625;0.65527265;0.34353677;0.12272675;0.28337706;0.77930034;0.53719971;0.59637009;0.83973551;0.57336374;0.61894676;0.04166675;0.57142857;0.30000003;0.83333342;0.83333344;0.04166675;0.25;0;0.125;0.76923077;0;0.61111124;0.32640921;0.61698707;0.74612403;0.04651158;0.28947374;0.28571404;0;0.89736879
All_2.csv;0.66666667;VeuInst;0.93621938;0.01418626;0.10574117;0.05680909;0.03805531;0.09378697;0.03568727;0.10095839;0.06003892;0.04147143;0.06543311;0.02872779;0.12652133;0.34329828;0.05427784;0.07593945;0.30616247;0.16180301;0.06650726;0.05760689;0.04812916;0.60122161;0.54080873;0.21292126;0.40060903;0.30623759;0.07893651;0.11170419;0.30631935;0.40355429;0.70345336;0.05315227;0.70726111;0.69370808;0.30982446;0.46758397;0.259788;0.668461;0.6537634;0.80630629;0.77137221;0.75695089;0.5397053;0.80329472;0.31913849;0.68441741;0.06401076;0.04550459;0.243837;0.31752457;0.15199284;0.17222547;0.10459125;0.79692865;0.53040314;0.13871392;0.03748659;0.35547199;0.06210561;0.22222222;0.23034459;0.35528327;0.36936937;0.70028006;0.55675676;0.43636366;0.18803872;0.38349036;0.05019738;0.14570757;0.96197705;0.28864495;0.27418233;0.54868956;0.10800018;0.0197622;0.03768603;0.11724424;0.18075248;0.19023946;0.07104434;0.04349333;0.06801191;0.4132067;0.12684689;0.15315431;0.17709752;0.82750991;0.95113914;0.79459958;0.09407239;0.05506739;0.03845456;0.2049927;0.57309548;0.27028262;0.23752092;0.09531147;0.02596637;0.03060967;0.13624747;0.56948184;0.11374771;0.04982261;0.10660188;0.67145781;0.84701213;0.96874255;0;0.07228504;0.06013619;0.70244281;0.44788957;0.30434783;0.69119984;0.37038828;0.406625;0.68985784;0.21380877;0.07190514;0.11546969;0.34253442;0.68717156;0.64430875;0.59266425;0.33426269;0.68565254;0.39285725;0.53061229;0.08571421;0.03759395;0.08928563;0.53571425;0.3214285;0.53061229;0.5;0.131868;0.62975754;0.63768103;0.09792306;0;0;0.81395326;0.48245595;0.83333326;0.63812167;0.0289476
All_3.csv;0.66666667;VeuInst;0.98141403;0.0082162;0.10691223;0.11168285;0.22515725;0.23513309;0.17877462;0.26023167;0.13327581;0.0734349;0.16413561;0.11524181;0.12560993;0.11170275;0.0423269;0.04504844;0.11413476;0.24012054;0.18498983;0.11159035;0.01782031;0.08692238;0.22543418;0.57733779;0.37793238;0.31568828;0.39891322;0.87184642;0.3256366;0.35264803;0.56523748;0.03449071;0.76270646;0.69130257;0.38235334;0.36004771;0.43608985;0.51597106;0.54686947;0.65946515;0.64675773;0.80811559;0.57241233;0.6835052;0.49909945;0.49614542;0.01676202;0.0866596;0.28800831;0.2800328;0.13520995;0.10021664;0.44663653;0.60019659;0.57540209;0.12687238;0.07961941;0.32452981;0.09808712;0.41666667;0.24543694;0.29880189;0.28828829;0.78431367;0.59459459;0.10212766;0.25925481;0.43357774;0.05755205;0.10560131;0.95806901;0.7272968;0.37979784;0.08057875;0.18242921;0.18703636;0.2357144;0.55373434;0.73445122;0.71073039;0.28712652;0.13920913;0.10294546;0.10978263;0.15034651;0.16758957;0.16491465;0.15203813;0.0644946;0.09051817;0.51662263;0.68126159;0.35014941;0.44963954;0.05757883;0.41250126;0.24199686;0.10738363;0.12466313;0.21211829;0.56576549;0.08606253;0.21066457;0.22156784;0.20267617;0.12206307;0.09955326;0.93152247;0;0.14279113;0.23209451;0.54692275;0.14219983;0.47101449;0.27499528;0.27635761;0.298875;0.55109272;0.3659472;0.13873956;0.10571661;0.11556149;0.38425422;0.37130585;0.4121004;0.49199184;0.47466806;0.6875;0.35714286;0.45000005;0.06578947;0.078125;0.5;0.625;0.64285714;0.75;0.23076923;0.79930774;0.31884075;0.45697348;0.17628188;0.08527125;0.58139537;0.50657894;0.71428553;0.85082889;0.0578952
All_4.csv;0.66666667;VeuInst;0.86883391;0.00289534;0.01506959;0.01711259;0.30859609;0.04234293;0.2155552;0.04470023;0.08501742;0.04712326;0.10084931;0.02625303;0.02475851;0.04639105;0.01430947;0.02634379;0.01703974;0.01253679;0.02415807;0.01545165;0.0065828;0.10659778;0.34516476;0.16258176;0.3765098;0.56125769;0.14817336;0.40749968;0.48746146;0.47729741;0.47862662;0.07035666;0.61152008;0.70499492;0.49472705;0.30316805;0.35235392;0.51641172;0.64687957;0.62743868;0.66725558;0.42342549;0.4581029;0.72006609;0.18225403;0.52981694;0.13155265;0.05908163;0.16541781;0.13980459;0.02095501;0.02423029;0.24310554;0.52131871;0.21673212;0.21650122;0.05032315;0.42244895;0.06719194;0.47222222;0.12623489;0.4275397;0.43243243;0.64102568;0.58378378;0.28235295;0.11951005;0.34952802;0.32705065;0.3566779;0.81870824;0.18916393;0.07028467;0.13255245;0.48059005;0.43549665;0.33089139;0.17752203;0.19020126;0.13705749;0.08783528;0.08945079;0.06805518;0.01362329;0.09782148;0.07129596;0.03019694;0.1438953;0.11883987;0.08761855;0.38936023;0.68128358;0.38809002;0.0240874;0.04074887;0.00990384;0.06361231;0.31149667;0.35934356;0.30558935;0.17069044;0.16076329;0.5302193;0.54541741;0.41252638;0.08693676;0.06567935;0.51414966;0;0.17139316;0.29305111;0.46886756;0.02771645;0.26086957;0.11962839;0.22744231;0.2455;0.44510927;0.55505587;0.24289908;0.11965474;0.26706679;0.59219846;0.43462434;0.42582796;0.57297996;0.41806989;0.25;0.85714286;0;0;0;1;0.25;0.28571429;0.5;0.61538462;0.26643591;0.90338173;0;0.08814078;0.10658887;0.86046484;0.16885965;0.83333326;0.45580143;0.52105261
All_5.csv;0.66666667;VeuInst;0.73008681;0.00732428;0.0562251;0.01662476;0.13862279;0.10633885;0.71349834;0.06750088;0.02414766;0.01889843;0.10008807;0.06973724;0.05546954;0.06178482;0.00652157;0.01060072;0.01826436;0.01082966;0.01894769;0.01631126;0.00468107;0.06995019;0.16990675;0.37473359;0.15720501;0.11762796;0.33819222;0.32667193;0.3381805;0.39971419;0.59384289;0.09222489;0.65244411;0.69139921;0.47873922;0.38544915;0.3943816;0.57203508;0.71331621;0.65849584;0.71270261;0.70824758;0.61907281;0.56281151;0.44843654;0.55373561;0.12465349;0.05904195;0.18284262;0.14076727;0.01611453;0.05578327;0.25289478;0.41494789;0.28055271;0.10252785;0.03578286;0.29868847;0.05642205;0.27777778;0.11750876;0.08800937;0.09009009;0.2782194;0;0;0.07157044;0.42781201;0.17905426;0.13850668;0.90758136;0.30451782;0.1127915;0.08105451;0.06237058;0.0643535;0.14838614;0.55824705;0.57828609;0.38352717;0.07056995;0.03349351;0.09037306;0.04977438;0.28063364;0.29749834;0.1958347;0.03867259;0.03075412;0.06060456;0.37638212;0.60898056;0.42145889;0.60505647;0.0415295;0.52821142;0.26262887;0.02763393;0.00495346;0.02572383;0.25871768;0.13880487;0.48626235;0.43392811;0.33246353;0.3148729;0.235143;0.98560217;0;0.26100022;0.2577734;0.35765985;0.23337122;0.44202899;0.43769656;0.28195385;0.304375;0.46613622;0.38649028;0.15459987;0.13514526;0.43171163;0.37076159;0.54180697;0.35158055;0.46276783;0.46808351;0.375;0.61904771;0.20000012;0.17543868;0.05208344;0.45833325;0.41666675;0.33333343;0.41666675;0.35897446;0.43598612;0.87681147;0.1632049;0.19391023;0.10658887;0.7441861;0.48245595;0.66666652;0.42541445;0.55000021
All_6.csv;0.66666667;VeuInst;0.88720782;0.00917781;0.05612517;0.69750913;0.17867611;0.20997783;0.16817861;0.10233742;0.0497486;0.02767522;0.07868715;0.02927774;0.01500324;0.03059689;0.00542937;0.0098497;0.02736155;0.02743533;0.01090611;0.0067524;0.0022931;0.02462197;0.06861161;0.18312909;0.3194001;0.32164752;0.12087139;0.85178973;0.59887595;0.54254195;0.35784674;0.08512475;0.59131419;0.72215548;0.51437243;0.43452247;0.53979898;0.51436715;0.54667983;0.5113147;0.73340359;0.71452534;0.85141534;0.59344448;0.42808755;0.43683866;0.09742934;0.06821234;0.14691995;0.17421268;0.01667305;0.04664033;0.6445154;0.26275318;0.49205511;0.20307381;0.05205024;0.42761632;0.06470367;0.79166667;0.11693482;0.65786589;0.65765766;0.55147058;0.6972973;0.06486487;0.19292771;0.58600077;0.25380551;0.16418181;0.89552392;0.33542917;0.2275921;0.24954739;0.11592498;0.06423601;0.12878986;0.23374154;0.22570066;0.26058633;0.28972353;0.25761;0.34115162;0.28713341;0.30168369;0.2330309;0.18035567;0.28974193;0.20512952;0.14606371;0.09729835;0.10890258;0.11190421;0.19561983;0.19189755;0.16110708;0.11148927;0.10280987;0.10799927;0.17324949;0.30382328;0.1869611;0.22798572;0.20825048;0.25218224;0.39467037;0.38234528;0.76966357;0;0.58520644;0.62859956;0.11398627;0.1072701;0.53623188;0.22497694;0.19462484;0.189625;0.43148738;0.58478273;0.27408594;0.09304934;0.19254256;0.25107816;0.25421407;0.4448473;0.43490582;0.53518176;0.39285725;0.40816314;0.25714293;0.22556395;0.22321437;0.35714275;0.46428575;0.489796;0.5;0.35164831;0.79930774;0.45169063;0.45697348;0.12339748;0.1705425;0.60465095;0.72368414;0.66666652;0.69889508;0.3184215
All_7.csv;0.66666667;VeuInst;0.98934408;0.0393586;0.155656;0.07163015;0.07097835;0.16386736;0.19464478;0.1563203;0.1213762;0.08257763;0.13005441;0.11911824;0.09188018;0.07749965;0.06535818;0.06842925;0.06305053;0.05029106;0.08720602;0.08511439;0.05942069;0.14483267;0.0666514;0.09513477;0.04305457;0.07003466;0.12571184;0.0723501;0.60503441;0.20921575;0.83502819;0.0746465;0.72262545;0.48909182;0.54561148;0.46739104;0.45638985;0.56381357;0.63727918;0.68943636;0.8313922;0.86574392;0.77510119;0.93228279;0.46288232;0.34854683;0.10024002;0.13870795;0.22918994;0.14486043;0.0866456;0.13801045;0.17916581;0.16185833;0.52665394;0.03810348;0.05171015;0.18879199;0.07760856;0.625;0.14068154;0.47543022;0.47747748;0.35496959;0.60540541;0.07741936;0.70933707;0.66601301;0.15048396;0.0832794;0.86654846;0.15712181;0.12657636;0.22248348;0.13999238;0.05916221;0.1172536;0.1590198;0.1270927;0.15861145;0.21879921;0.21905272;0.31198493;0.20089819;0.22563391;0.2199478;0.23741526;0.25769524;0.22320268;0.30189266;0.21467281;0.21539464;0.37990228;0.73813622;0.16491408;0.54082945;0.41261565;0.33285058;0.20006611;0.28388961;0.22333785;0.28202056;0.26645333;0.15458637;0.17680018;0.14902859;0.18296072;0.49107663;0;0.69557854;0.34465502;0.10180158;0.43015148;0.92028986;0.61920055;0.77953572;0.77125;0.59904519;0.30234331;0.11578787;0.15796071;0.47562151;0.81065701;0.64173681;0.70323317;0.55497378;0.5669676;0.5;0.21428571;0.67500007;0.39473684;0.46875;0.0625;0.5625;0;0.375;0.46153846;0.33910041;0.07971031;0.84866453;0.54647431;0.36240301;0;0.69956114;0;0.2430942;0.60789488
All_8.csv;0.66666667;VeuInst;0.96744525;0.00231393;0.09287546;0.07641859;0.06745603;0.10126257;0.12660148;0.2944861;0.23941527;0.20470005;0.2382911;0.21200133;0.19410276;0.19076274;0.07382673;0.11093981;0.11815852;0.07864909;0.08149602;0.1119342;0.13775908;0.20667212;0.16790627;0.41706496;0.25193467;0.27702194;0.34129469;0.2327117;0.21311908;0.25851335;0.83310913;0.05921537;0.7768403;0.62143294;0.48074203;0.34258438;0.40122773;0.47097443;0.73895099;0.67803923;0.70652947;0.62256441;0.67804745;0.82451076;0.4657362;0.62873033;0.07215031;0.11579354;0.42529566;0.22496641;0.12791945;0.11564392;0.24976637;0.51887735;0.54782822;0.09180351;0.07837516;0.22610896;0.11758202;0.43055556;0.14244865;0.5227194;0.53153153;0.68836045;0.73513514;0.05;0.10242298;0.575323;0.13051319;0.21357236;0.8626211;0.11600645;0.09127975;0.15061728;0.12841426;0.11309244;0.16839799;0.31222932;0.37014765;0.39412214;0.26398025;0.170236;0.19130899;0.13177588;0.46764227;0.60597399;0.52093994;0.20614116;0.06008474;0.06185505;0.30592019;0.64876093;0.55214045;0.37135385;0.10068735;0.30673154;0.22095191;0.12548095;0.07350705;0.03823079;0.06868307;0.19756871;0.43430522;0.38476399;0.32588832;0.28591333;0.25657541;0.67214736;0;0.05267657;0.10181311;0.76356953;0.31676102;0.41304348;0.54627891;0.23704574;0.26275;0.55126247;0.27977081;0.10972588;0.18143891;0.40210049;0.3933049;0.70743452;0.41922601;0.65744746;0.34887251;0.25;0.57142857;0;0.78947368;0.9375;0.5;0.5;0;0.25;0.92307692;0.50865018;0.31884075;0.55489595;0.21153826;0.14922488;0.39534863;0.74780713;0.35714277;0.45580143;0.2605263
All_9.csv;0.66666667;VeuInst;0.9439005;0.00562796;0.06041112;0.06980003;0.07133509;0.17044385;0.09652068;0.12225383;0.44020255;0.2629341;0.2161429;0.23488457;0.49109199;0.02972126;0.01581323;0.02606039;0.08701813;0.04408333;0.03700558;0.03835164;0.02387127;0.01936821;0.11263407;0.46352886;0.23801879;0.33025258;0.10436976;0.22989676;0.32093669;0.25299572;0.76630213;0.05693068;0.74333711;0.5957276;0.29979468;0.50212348;0.55620063;0.47121502;0.57923223;0.69843379;0.62463115;0.58085052;0.6130738;0.54798824;0.46440122;0.55215415;0.09831929;0.13143267;0.29129688;0.13162521;0.07715321;0.04862461;0.29481907;0.33652212;0.38073094;0.08538878;0.09529385;0.26042753;0.12429146;0.56944444;0.10295407;0.39478101;0.38738739;0.70993917;0;0;0.06163366;0.73997016;0.08774488;0.16418181;0.92603288;0.76499128;0.35466264;0.14111293;0.07225065;0.0616134;0.24742151;0.8569303;0.8479122;0.64104424;0.19054405;0.08459798;0.26238715;0.06560478;0.56946544;0.41551307;0.19582797;0.29220559;0.23497292;0.16604813;0.09785071;0.08702402;0.09701163;0.19246419;0.04240093;0.2240257;0.20217949;0.07981187;0.03076358;0.06845555;0.57976557;0.06532281;0.169182;0.14740313;0.1133923;0.18705701;0.21888406;0.85135129;0;0.16010781;0.26409057;0.5092184;0.15574111;0.48550725;0.31286741;0.27172862;0.277625;0.48366221;0.27672324;0.09600061;0.1280271;0.21197629;0.45907592;0.53582526;0.32247846;0.81577959;0.17815526;0.20833325;0.76190486;0.35000014;0.35087711;0.26041656;0.29166675;0.16666675;0.52380943;0.375;0.56410246;0.16955021;0.82367143;0.26112737;0.37019211;0.29844938;0.58139537;0.19298264;0.66666652;0.15193381;0.69473716
All_10.csv;0.66666667;VeuInst;0.60039538;0.00361241;0.02792291;0.05940507;0.22800671;0.05928379;0.11028684;0.16372988;0.14593239;0.07094767;0.21723897;0.24583949;0.27032845;0.04193582;0.05657306;0.04646546;0.12148249;0.09642576;0.17713857;0.10505732;0.02046761;0.05204479;0.05271561;0.17688547;0.17773925;0.10890074;0.2371363;0.65690014;0.30046476;0.1405133;0.86310937;0.07927535;0.75033141;0.4749332;0.41700523;0.44955606;0.45943233;0.45513445;0.70863005;0.61828214;0.67610713;0.73888388;0.55205206;0.79867785;0.59277739;0.60023284;0.06577762;0.18162718;0.27965741;0.09005209;0.13478388;0.0315521;0.28580784;0.27779132;0.40540318;0.03110471;0.14203889;0.12938671;0.17748909;0.43055556;0.04295689;0.24976972;0.26126126;0.70028006;0.48108108;0.15;0.06220533;0.48408572;0.27558592;0.25420687;0.87862259;0.08091167;0.04701856;0.36509345;0.23469745;0.12108298;0.16883868;0.20188204;0.17957335;0.22616391;0.28938204;0.60578523;0.95475118;0.21118706;0.18246997;0.04508527;0.04728382;0.20104779;0.24976311;0.32891178;0.21912755;0.14470462;0.14344553;0.28379755;0.60525688;0.39525713;0.47221786;0.42681032;0.49949603;0.69697126;0.24542406;0.81403521;0.19221899;0.04226931;0.06537767;0.16722641;0.3234913;0.83898636;0;0.62193125;0.382476;0.10275385;0.39376817;0.53623188;0.54467868;0.30212795;0.305125;0.55302355;0.35180286;0.13126692;0.22504279;0.7022982;0.43065184;0.66732931;0.28024425;0.56840984;0.35088031;0.35714275;0.36734686;0.17142872;0.30075184;0.13392844;0.28571425;0.46428575;0.20408171;0.5;0.131868;0.75086489;0.31884075;0.39169164;0.31730771;0.21317813;0.51162779;0.77192969;0.23809503;0.72928206;0.2894739
